{'mean_beta': 1.0, 'mean_alpha': 1.0, 'w2': 1.0, 'w1': 0.049999999999999996, 'outer_iter': 0, 'acc_vary': {'0.1': [0.8278034439311214, 0.6488870222595549, 0.5380092398152037, 0.46115077698446033, 0.40571188576228473, 0.35909281814363714, 0.3246535069298614, 0.3002939941201176, 0.2780344393112138, 0.25325493490130196], '0.25': [0.9496010079798404, 0.8920621587568248, 0.8320033599328014, 0.7727845443091138, 0.7152456950860983, 0.6732465350692987, 0.632927341453171, 0.5980680386392272, 0.5527089458210835, 0.5191096178076439], '0.35': [0.9659806803863923, 0.9336413271734565, 0.8971020579588408, 0.8601427971440572, 0.8168836623267535, 0.7795044099118018, 0.7450650986980261, 0.7102057958840823, 0.6782864342713145, 0.6438471230575389], '0.2': [0.9294414111717766, 0.8496430071398572, 0.7706845863082739, 0.7060058798824024, 0.6358672826543469, 0.5955480890382192, 0.5522889542209156, 0.5153296934061319, 0.47333053338933223, 0.4376312473750525], '0.3': [0.9588408231835364, 0.9113817723645528, 0.867702645947081, 0.8215035699286014, 0.7706845863082739, 0.7324653506929861, 0.6971860562788744, 0.6560268794624108, 0.626207475850483, 0.5913481730365393]}, 'inner_iter': 0, 'acc': [0.9588408231835364, 0.9113817723645528, 0.867702645947081, 0.8215035699286014, 0.7706845863082739, 0.7324653506929861, 0.6971860562788744, 0.6560268794624108, 0.626207475850483, 0.5913481730365393], 'clock': 20.46, 'LL': -546.90061679839528, 'mape': [0.07012291538969047, 0.1132269605997422, 0.14692418201180082, 0.17703805885007026, 0.20545878751966268, 0.22954450052570818, 0.25242227175810794, 0.2758640423048382, 0.29969411561787135, 0.3217155213587727], 'source': 'initial', 'mape_val': [0.09979753879111734, 0.1593019209757351, 0.20363100164054637, 0.23946897374360773, 0.2677992558586445], 'time': 20.462265968322754, 'acc_val': [0.9395212095758085, 0.8454430911381773, 0.7702645947081058, 0.7068458630827383, 0.6648467030659386]}
{'mean_beta': 0.90121870822531491, 'mean_alpha': 0.72197692793166224, 'w2': 1.0, 'w1': 0.049999999999999996, 'outer_iter': 0, 'acc_vary': {'0.1': [0.8404031919361613, 0.6887862242755145, 0.5833683326333473, 0.5077698446031079, 0.45653086938261234, 0.4069718605627887, 0.3670726585468291, 0.34061318773624527, 0.3086938261234775, 0.2881142377152457], '0.25': [0.9466610667786645, 0.8937421251574968, 0.8437631247375053, 0.8047039059218816, 0.753884922301554, 0.7160856782864343, 0.6824863502729945, 0.6505669886602268, 0.6165476690466191, 0.5892482150356992], '0.35': [0.9651406971860563, 0.9277614447711046, 0.8966820663586729, 0.869382612347753, 0.8416631667366653, 0.8147837043259135, 0.7837043259134817, 0.755144897102058, 0.7282654346913062, 0.6980260394792104], '0.2': [0.9277614447711046, 0.8563628727425452, 0.7988240235195296, 0.74422511549769, 0.6854262914741706, 0.6463670726585469, 0.6098278034439312, 0.5707685846283075, 0.5321293574128517, 0.501889962200756], '0.3': [0.9567408651826963, 0.9130617387652247, 0.878202435951281, 0.8412431751364973, 0.8055438891222175, 0.7711045779084418, 0.74422511549769, 0.7093658126837463, 0.6816463670726586, 0.6522469550608988]}, 'inner_iter': 0, 'acc': [0.9567408651826963, 0.9130617387652247, 0.878202435951281, 0.8412431751364973, 0.8055438891222175, 0.7711045779084418, 0.74422511549769, 0.7093658126837463, 0.6816463670726586, 0.6522469550608988], 'clock': 57.94, 'LL': -548.97303229966917, 'mape': [0.06727617702917287, 0.10774723687649389, 0.13750513054317742, 0.16261889473670357, 0.1857638530669239, 0.20520546320996902, 0.2230428594059902, 0.24180304478108483, 0.26091724666706045, 0.27847134281557706], 'source': 'update Alpha beta', 'mape_val': [0.09398514883715393, 0.14877796086348255, 0.19227551671806634, 0.22508664992833946, 0.25190161262088234], 'time': 50.047722816467285, 'acc_val': [0.9378412431751365, 0.8559428811423772, 0.7870642587148257, 0.7236455270894582, 0.6715665686686266]}
{'mean_beta': 0.40477211453089695, 'mean_alpha': 0.69154206103014138, 'w2': 1.0, 'w1': 0.049999999999999996, 'outer_iter': 0, 'acc_vary': {'0.1': [0.8395632087358252, 0.6913061738765225, 0.5871482570348593, 0.5102897942041159, 0.4603107937841243, 0.40991180176396474, 0.3670726585468291, 0.3427131457370853, 0.31289374212515747, 0.2881142377152457], '0.25': [0.9466610667786645, 0.8937421251574968, 0.8437631247375053, 0.8038639227215456, 0.7589248215035699, 0.7194456110877783, 0.6829063418731626, 0.6514069718605627, 0.6178076438471231, 0.5905081898362032], '0.35': [0.9647207055858883, 0.9277614447711046, 0.8996220075598488, 0.8710625787484251, 0.8420831583368332, 0.8173036539269215, 0.7862242755144897, 0.7568248635027299, 0.7303653926921462, 0.7001259974800504], '0.2': [0.9277614447711046, 0.8567828643427131, 0.8000839983200336, 0.7429651406971861, 0.6904661906761865, 0.6526669466610667, 0.6119277614447711, 0.5762284754304914, 0.5388492230155397, 0.5065098698026039], '0.3': [0.9563208735825284, 0.9126417471650567, 0.878202435951281, 0.8420831583368332, 0.8072238555228896, 0.7765644687106258, 0.750104997900042, 0.7135657286854263, 0.6837463250734985, 0.6547669046619068]}, 'inner_iter': 1, 'acc': [0.9563208735825284, 0.9126417471650567, 0.878202435951281, 0.8420831583368332, 0.8072238555228896, 0.7765644687106258, 0.750104997900042, 0.7135657286854263, 0.6837463250734985, 0.6547669046619068], 'clock': 95.28, 'LL': -549.03038609456371, 'mape': [0.06725903019469094, 0.1076351947654376, 0.13714342500983923, 0.162001705088111, 0.18489640813091404, 0.20403340302632905, 0.2216169424830013, 0.2401634524788381, 0.2590355073519787, 0.27632514899559146], 'source': 'update Alpha beta', 'mape_val': [0.09382505683622619, 0.14838629413816473, 0.19171792777637128, 0.22443713591750675, 0.2509771093383752], 'time': 79.65619087219238, 'acc_val': [0.9378412431751365, 0.8555228895422091, 0.7870642587148257, 0.7244855102897942, 0.6745065098698027]}
{'mean_beta': 0.41298817820043043, 'mean_alpha': 0.67797649207199018, 'w2': 1.0, 'w1': 0.049999999999999996, 'outer_iter': 0, 'acc_vary': {'0.1': [0.8395632087358252, 0.6921461570768584, 0.5854682906341874, 0.50944981100378, 0.4594708105837883, 0.40655186896262074, 0.3658126837463251, 0.34187316253674926, 0.3120537589248215, 0.2902141957160857], '0.25': [0.9466610667786645, 0.8937421251574968, 0.8437631247375053, 0.8042839143217135, 0.758504829903402, 0.7186056278874422, 0.6841663166736666, 0.6497270054598908, 0.6182276354472911, 0.5900881982360353], '0.35': [0.9647207055858883, 0.9277614447711046, 0.8966820663586729, 0.870642587148257, 0.8425031499370013, 0.8177236455270894, 0.7879042419151617, 0.757244855102898, 0.7299454010919781, 0.7005459890802184], '0.2': [0.9281814363712726, 0.8567828643427131, 0.8005039899202016, 0.743385132297354, 0.6904661906761865, 0.6509869802603948, 0.6119277614447711, 0.5745485090298194, 0.5396892062158757, 0.506089878202436], '0.3': [0.9563208735825284, 0.9126417471650567, 0.878202435951281, 0.8420831583368332, 0.8072238555228896, 0.7769844603107938, 0.749685006299874, 0.7135657286854263, 0.6841663166736666, 0.6551868962620747]}, 'inner_iter': 2, 'acc': [0.9563208735825284, 0.9126417471650567, 0.878202435951281, 0.8420831583368332, 0.8072238555228896, 0.7769844603107938, 0.749685006299874, 0.7135657286854263, 0.6841663166736666, 0.6551868962620747], 'clock': 132.88000000000002, 'LL': -549.04928077934119, 'mape': [0.06736009066722602, 0.10772590463935643, 0.1372628153404473, 0.16210475498566534, 0.1850137714617865, 0.20413273177625596, 0.2217032649130627, 0.24027426503007632, 0.2591444684769272, 0.276443178782678], 'source': 'update Alpha beta', 'mape_val': [0.09393853926258071, 0.14845745317135467, 0.19163706816434342, 0.2242713209075679, 0.25067557141046637], 'time': 109.57229590415955, 'acc_val': [0.9378412431751365, 0.8559428811423772, 0.7879042419151617, 0.7244855102897942, 0.6745065098698027]}
{'mean_beta': 0.41298817820043043, 'mean_alpha': 0.67797649207199018, 'w2': 1.0086388486426416, 'w1': 0.053976796510548243, 'outer_iter': 0, 'acc_vary': {'0.1': [0.8404031919361613, 0.7034859302813944, 0.5884082318353633, 0.5186896262074758, 0.46493070138597226, 0.4241915161696766, 0.374212515749685, 0.3460730785384292, 0.31667366652666945, 0.2977740445191096], '0.25': [0.9462410751784964, 0.8941621167576649, 0.8479630407391853, 0.8084838303233935, 0.7643847123057539, 0.7303653926921462, 0.6921461570768584, 0.6593868122637547, 0.6257874842503149, 0.5913481730365393], '0.35': [0.9651406971860563, 0.9311213775724485, 0.9038219235615288, 0.875262494750105, 0.8462830743385132, 0.8202435951280974, 0.7967240655186896, 0.7677446451070978, 0.7425451490970181, 0.7156656866862663], '0.2': [0.9277614447711046, 0.8567828643427131, 0.8059638807223856, 0.75472490550189, 0.7034859302813944, 0.6585468290634188, 0.622427551448971, 0.5825283494330113, 0.5451490970180597, 0.504409911801764], '0.3': [0.9567408651826963, 0.9126417471650567, 0.8761024779504409, 0.8433431331373372, 0.8114237715245695, 0.7828643427131458, 0.755144897102058, 0.7253254934901302, 0.6955060898782024, 0.6614867702645947]}, 'inner_iter': 0, 'acc': [0.9567408651826963, 0.9126417471650567, 0.8761024779504409, 0.8433431331373372, 0.8114237715245695, 0.7828643427131458, 0.755144897102058, 0.7253254934901302, 0.6955060898782024, 0.6614867702645947], 'clock': 2212.3199999999997, 'LL': -549.93423463823069, 'mape': [0.06635417563111558, 0.10651425745005873, 0.13471271199041457, 0.15904134528746983, 0.18143085307802012, 0.19969790671602977, 0.2166620549026067, 0.23454603675720856, 0.25269832664481207, 0.2693526215413398], 'source': 'update w1 w2', 'mape_val': [0.09264208394213044, 0.14645373005836956, 0.18865591849662613, 0.22099914080473962, 0.24581292362018273], 'time': 299.733610868454, 'acc_val': [0.9370012599748005, 0.8668626627467451, 0.7921041579168416, 0.7303653926921462, 0.6795464090718185]}
{'mean_beta': 0.41298817820043043, 'mean_alpha': 0.67797649207199018, 'w2': 1.0165681043196921, 'w1': 0.057231221489268944, 'outer_iter': 0, 'acc_vary': {'0.1': [0.8492230155396892, 0.7110457790844184, 0.5947081058378832, 0.5245695086098278, 0.4766904661906762, 0.4288114237715246, 0.3859722805543889, 0.35657286854262915, 0.32255354892902144, 0.3023939521209576], '0.25': [0.9462410751784964, 0.8937421251574968, 0.8458630827383452, 0.8097438051238975, 0.7690046199076018, 0.7387652246955061, 0.6984460310793784, 0.6686266274674506, 0.627887442251155, 0.5972280554388912], '0.35': [0.9651406971860563, 0.9319613607727846, 0.9021419571608568, 0.8786224275514489, 0.8513229735405292, 0.8219235615287694, 0.8000839983200336, 0.7711045779084418, 0.749265014699706, 0.7236455270894582], '0.2': [0.9273414531709366, 0.863922721545569, 0.8072238555228896, 0.7601847963040739, 0.7081058378832423, 0.6661066778664426, 0.624947501049979, 0.5884082318353633, 0.5485090298194036, 0.5132297354052919], '0.3': [0.9563208735825284, 0.9160016799664007, 0.881982360352793, 0.8488030239395212, 0.8147837043259135, 0.7841243175136497, 0.7614447711045779, 0.7295254094918102, 0.7005459890802184, 0.6677866442671146]}, 'inner_iter': 1, 'acc': [0.9563208735825284, 0.9160016799664007, 0.881982360352793, 0.8488030239395212, 0.8147837043259135, 0.7841243175136497, 0.7614447711045779, 0.7295254094918102, 0.7005459890802184, 0.6677866442671146], 'clock': 4338.45, 'LL': -550.71543297971527, 'mape': [0.06555446066487715, 0.10553865322347032, 0.13315571021451897, 0.15671579866454785, 0.17877167938572547, 0.19682855881277306, 0.2132982481366735, 0.23050852768265867, 0.24825488400312518, 0.2646214872844992], 'source': 'update w1 w2', 'mape_val': [0.09158695972122557, 0.1448588853570281, 0.18619189509555245, 0.21830131684237966, 0.24206505947858525], 'time': 589.0301809310913, 'acc_val': [0.9374212515749685, 0.868962620747585, 0.8017639647207055, 0.7375052498950021, 0.6913061738765225]}
{'mean_beta': 0.41298817820043043, 'mean_alpha': 0.67797649207199018, 'w2': 1.0238858672291842, 'w1': 0.059969230495040431, 'outer_iter': 0, 'acc_vary': {'0.1': [0.8483830323393532, 0.7127257454850903, 0.6039479210415791, 0.5245695086098278, 0.47795044099118017, 0.43217135657286854, 0.39185216295674086, 0.3616127677446451, 0.33179336413271737, 0.3049139017219656], '0.25': [0.9462410751784964, 0.8971020579588408, 0.8538429231415372, 0.8156236875262495, 0.7719445611087778, 0.7404451910961781, 0.7047459050818984, 0.6745065098698027, 0.631247375052499, 0.6052078958420831], '0.35': [0.9647207055858883, 0.9302813943721125, 0.9055018899622007, 0.880302393952121, 0.8488030239395212, 0.8257034859302814, 0.8026039479210416, 0.7761444771104578, 0.75052498950021, 0.7240655186896262], '0.2': [0.9277614447711046, 0.863922721545569, 0.8105837883242335, 0.7660646787064259, 0.7139857202855943, 0.6690466190676186, 0.6295674086518269, 0.5947081058378832, 0.5527089458210835, 0.5182696346073079], '0.3': [0.9563208735825284, 0.9151616967660646, 0.881562368752625, 0.8488030239395212, 0.8177236455270894, 0.7879042419151617, 0.7639647207055859, 0.7333053338933221, 0.7034859302813944, 0.6766064678706426]}, 'inner_iter': 2, 'acc': [0.9563208735825284, 0.9151616967660646, 0.881562368752625, 0.8488030239395212, 0.8177236455270894, 0.7879042419151617, 0.7639647207055859, 0.7333053338933221, 0.7034859302813944, 0.6766064678706426], 'clock': 7161.5599999999995, 'LL': -551.41386802478405, 'mape': [0.06493847742720908, 0.10483022286356135, 0.13213058540051434, 0.15494348446088904, 0.1767899588763343, 0.19472574797031417, 0.21102479886686024, 0.22792724494002886, 0.24526280371525724, 0.2613974177357218], 'source': 'update w1 w2', 'mape_val': [0.0906569177541572, 0.14356161550775254, 0.1840158429729689, 0.21598007446255282, 0.23939146858181717], 'time': 893.2930269241333, 'acc_val': [0.9374212515749685, 0.8685426291474171, 0.8021839563208736, 0.739605207895842, 0.6938261234775305]}
{'mean_beta': 0.44425261468932148, 'mean_alpha': 0.68532195834397491, 'w2': 1.0238858672291842, 'w1': 0.059969230495040431, 'outer_iter': 1, 'acc_vary': {'0.1': [0.8496430071398572, 0.7106257874842503, 0.5968080638387232, 0.5216295674086519, 0.4737505249895002, 0.4225115497690046, 0.3838723225535489, 0.35531289374212516, 0.3254934901301974, 0.2965140697186056], '0.25': [0.9462410751784964, 0.8945821083578328, 0.8488030239395212, 0.8164636707265854, 0.7732045359092818, 0.7400251994960101, 0.6997060058798824, 0.6665266694666107, 0.631667366652667, 0.5926081478370433], '0.35': [0.9647207055858883, 0.9315413691726165, 0.9017219655606887, 0.881562368752625, 0.8504829903401931, 0.8269634607307854, 0.8030239395212095, 0.7744645107097858, 0.750104997900042, 0.7244855102897942], '0.2': [0.9273414531709366, 0.8647627047459051, 0.8101637967240655, 0.7639647207055859, 0.7076858462830743, 0.6648467030659386, 0.625367492650147, 0.5825283494330113, 0.5451490970180597, 0.50944981100378], '0.3': [0.9563208735825284, 0.9155816883662327, 0.881562368752625, 0.8483830323393532, 0.8173036539269215, 0.7874842503149937, 0.7601847963040739, 0.7282654346913062, 0.7001259974800504, 0.6703065938681226]}, 'inner_iter': 0, 'acc': [0.9563208735825284, 0.9155816883662327, 0.881562368752625, 0.8483830323393532, 0.8173036539269215, 0.7874842503149937, 0.7601847963040739, 0.7282654346913062, 0.7001259974800504, 0.6703065938681226], 'clock': 7200.98, 'LL': -551.48913392123791, 'mape': [0.06540391021768985, 0.10536473586951918, 0.13279619125061715, 0.1560400424837135, 0.17813564604479604, 0.19618271741164436, 0.21269929707063018, 0.2298636287761776, 0.24754914022783597, 0.2640187330795446], 'source': 'update Alpha beta', 'mape_val': [0.09142927003720262, 0.1441367119177983, 0.18437260030241673, 0.2154520520983789, 0.23794250329321914], 'time': 926.741222858429, 'acc_val': [0.9382612347753045, 0.869382612347753, 0.8051238975220496, 0.7438051238975221, 0.6992860142797144]}
{'mean_beta': 0.45851282501298557, 'mean_alpha': 0.67497007004833143, 'w2': 1.0238858672291842, 'w1': 0.059969230495040431, 'outer_iter': 1, 'acc_vary': {'0.1': [0.8500629987400252, 0.7123057538849223, 0.5917681646367072, 0.5199496010079798, 0.47039059218815626, 0.41999160016799664, 0.3838723225535489, 0.35321293574128515, 0.3229735405291894, 0.29231415371692565], '0.25': [0.9462410751784964, 0.8954220915581689, 0.8467030659386813, 0.8118437631247375, 0.7736245275094498, 0.7391852162956741, 0.6992860142797144, 0.6640067198656027, 0.6283074338513229, 0.5926081478370433], '0.35': [0.9651406971860563, 0.9315413691726165, 0.9021419571608568, 0.881982360352793, 0.8513229735405292, 0.8236035279294414, 0.8034439311213776, 0.7711045779084418, 0.750104997900042, 0.7240655186896262], '0.2': [0.9273414531709366, 0.865182696346073, 0.8105837883242335, 0.7606047879042419, 0.7051658966820663, 0.6627467450650987, 0.6207475850482991, 0.5800083998320034, 0.5417891642167156, 0.5073498530029399], '0.3': [0.9563208735825284, 0.9155816883662327, 0.881982360352793, 0.8483830323393532, 0.8152036959260814, 0.7870642587148257, 0.7606047879042419, 0.7278454430911382, 0.6980260394792104, 0.6682066358672827]}, 'inner_iter': 1, 'acc': [0.9563208735825284, 0.9155816883662327, 0.881982360352793, 0.8483830323393532, 0.8152036959260814, 0.7870642587148257, 0.7606047879042419, 0.7278454430911382, 0.6980260394792104, 0.6682066358672827], 'clock': 7267.69, 'LL': -551.50565734834436, 'mape': [0.06554463283462138, 0.10552831557139912, 0.1330150883192585, 0.15645548601978507, 0.17860648473956614, 0.1967081430953983, 0.21331581342152095, 0.230590550336436, 0.24841674754928383, 0.2650130040260173], 'source': 'update Alpha beta', 'mape_val': [0.09167008598584497, 0.14430961378251536, 0.1845031225865861, 0.21529780997130543, 0.23751520907956544], 'time': 1021.7291178703308, 'acc_val': [0.9382612347753045, 0.869382612347753, 0.8042839143217135, 0.743385132297354, 0.7009659806803864]}
{'mean_beta': 0.46918364835746618, 'mean_alpha': 0.66683483808649124, 'w2': 1.0238858672291842, 'w1': 0.059969230495040431, 'outer_iter': 1, 'acc_vary': {'0.1': [0.8500629987400252, 0.7127257454850903, 0.5905081898362032, 0.5165896682066359, 0.46745065098698024, 0.4191516169676606, 0.38303233935321296, 0.3502729945401092, 0.32045359092818143, 0.29315413691726167], '0.25': [0.9462410751784964, 0.8954220915581689, 0.8467030659386813, 0.8122637547249055, 0.7723645527089458, 0.7391852162956741, 0.6984460310793784, 0.6635867282654347, 0.6232675346493071, 0.5896682066358673], '0.35': [0.9651406971860563, 0.9315413691726165, 0.9021419571608568, 0.881982360352793, 0.8513229735405292, 0.8240235195296094, 0.8026039479210416, 0.7698446031079378, 0.749685006299874, 0.7198656026879462], '0.2': [0.9277614447711046, 0.865182696346073, 0.8076438471230576, 0.7610247795044099, 0.7047459050818984, 0.6631667366652667, 0.619907601847963, 0.5800083998320034, 0.5396892062158757, 0.506089878202436], '0.3': [0.9563208735825284, 0.9160016799664007, 0.8828223435531289, 0.8488030239395212, 0.8160436791264175, 0.7862242755144897, 0.7606047879042419, 0.7253254934901302, 0.6984460310793784, 0.6635867282654347]}, 'inner_iter': 2, 'acc': [0.9563208735825284, 0.9160016799664007, 0.8828223435531289, 0.8488030239395212, 0.8160436791264175, 0.7862242755144897, 0.7606047879042419, 0.7253254934901302, 0.6984460310793784, 0.6635867282654347], 'clock': 7338.66, 'LL': -551.51520562557516, 'mape': [0.06565278785712665, 0.10565608280960018, 0.13318372876511514, 0.15676853988569006, 0.17896590673106055, 0.19711550691494328, 0.21379357376747965, 0.23114967588713195, 0.24908235595930342, 0.26576893667093837], 'source': 'update Alpha beta', 'mape_val': [0.09184545797745561, 0.14443070888417414, 0.18459354220420332, 0.2151762110914846, 0.23720029780384486], 'time': 1123.5533528327942, 'acc_val': [0.9382612347753045, 0.869382612347753, 0.8051238975220496, 0.74212515749685, 0.7009659806803864]}
